ODPA-AP6F-ODPA-PEG1500 (40%) DMAc,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc 2 step,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc,,,,ODPA-AP6F-ODPA-PEG6000 (50%) DMAc,,
1.15624,26994.40498,8098.321493,16196.64299,3.030225,3353.623625,4359.710713,,3.08532,6626.363327,1855.381732,,3.066955,3550.121443,1775.060722,7100.242887,3.030225,4225.557431,2831.123479,,3.066955,5164.058202,2065.623281,,1.153213,18355.67785,8810.725367,,14.332323,377.4676546,3774.676546,,2.86494,2831.545101,3681.008631
1.15922,26734.12187,8020.236562,16040.47312,3.04859,3325.399134,4323.018874,,3.103685,6597.269177,1847.235369,,3.08532,3540.495722,1770.247861,7080.991444,3.04859,4171.093517,2794.632657,,3.08532,5130.66229,2052.264916,,1.156224,18484.69943,8872.655725,,14.380661,376.0665887,3760.665887,,2.883305,2801.179571,3641.533443
1.1622,26672.97894,8001.893681,16003.78736,3.066955,3305.507392,4297.15961,,3.12205,6538.356892,1830.73993,,3.103685,3506.43836,1753.21918,7012.876719,3.066955,4140.425219,2774.084897,,3.103685,5091.700354,2036.680142,,1.159235,18346.60536,8806.370574,,14.428999,374.3840624,3743.840624,,2.90167,2770.0543,3601.07059
1.16518,26775.56683,8032.670048,16065.3401,3.08532,3272.800564,4254.640733,,3.140415,6513.941968,1823.903751,,3.12205,3478.373495,1739.186748,6956.746991,3.08532,4120.724857,2760.885654,,3.12205,5052.091986,2020.836794,,1.162246,18259.56356,8764.590511,,14.477338,372.2400516,3722.400516,,2.920035,2752.032513,3577.642267
1.16816,26784.02615,8035.207845,16070.41569,3.103685,3264.110272,4243.343354,,3.15878,6483.784042,1815.459532,,3.140415,3449.847931,1724.923965,6899.695862,3.103685,4110.091458,2753.761277,,3.140415,5031.199073,2012.479629,,1.165257,18088.47402,8682.467531,,14.525676,369.7205968,3697.205968,,2.9384,2726.958949,3545.046633
1.17114,26590.25825,7977.077474,15954.15495,3.12205,3224.974768,4192.467198,,3.177145,6435.763577,1802.013802,,3.15878,3429.44557,1714.722785,6858.89114,3.12205,4071.185214,2727.694093,,3.15878,5004.329624,2001.73185,,1.168268,18074.13407,8675.584353,,14.574014,368.3667714,3683.667714,,2.956765,2715.855993,3530.612791
1.17412,26634.80479,7990.441438,15980.88288,3.140415,3209.589066,4172.465786,,3.19551,6408.387062,1794.348377,,3.177145,3406.505196,1703.252598,6813.010392,3.140415,4046.267245,2710.999054,,3.177145,4993.874603,1997.549841,,1.171279,17897.38582,8590.745192,,14.622352,366.62876,3666.2876,,2.97513,2699.124591,3508.861968
1.1771,26604.45294,7981.335883,15962.67177,3.15878,3196.833967,4155.884157,,3.213875,6373.550635,1784.594178,,3.19551,3375.267727,1687.633863,6750.535453,3.15878,4028.211849,2698.901939,,3.19551,4934.202289,1973.680916,,1.17429,17848.47058,8567.265877,,14.670691,364.5111915,3645.111915,,2.993495,2679.960582,3483.948757
1.18008,26526.19003,7957.857009,15915.71402,3.177145,3171.844309,4123.397601,,3.23224,6345.883033,1776.847249,,3.213875,3364.948139,1682.47407,6729.896279,3.177145,4005.295508,2683.54799,,3.213875,4907.844762,1963.137905,,1.177301,18001.87062,8640.897896,,14.71903,362.9186578,3629.186578,,3.01186,2649.555544,3444.422207
1.18306,26485.94735,7945.784205,15891.56841,3.19551,3146.354775,4090.261208,,3.250605,6328.15225,1771.88263,,3.23224,3351.169326,1675.584663,6702.338652,3.19551,3970.806463,2660.44033,,3.23224,4890.385771,1956.154309,,1.180312,18037.9118,8658.197665,,14.767368,360.9142077,3609.142077,,3.030225,2644.491006,3437.838308
1.18604,26356.36902,7906.910706,15813.82141,3.213875,3122.879087,4059.742813,,3.26897,6311.498461,1767.219569,,3.250605,3334.450299,1667.22515,6668.900598,3.213875,3945.622869,2643.567322,,3.250605,4863.74834,1945.499336,,1.183323,17963.55474,8622.506276,,14.815706,357.5435053,3575.435053,,3.04859,2615.184209,3399.739472
1.18902,26351.6322,7905.489659,15810.97932,3.23224,3115.718575,4050.434148,,3.287335,6268.742774,1755.247977,,3.26897,3324.333393,1662.166697,6648.666787,3.23224,3931.748398,2634.271427,,3.26897,4843.826479,1937.530591,,1.186334,17915.62617,8599.50056,,14.912382,353.1617887,3531.617887,,3.066955,2595.038586,3373.550162
1.192,26474.65516,7942.396549,15884.7931,3.250605,3103.662695,4034.761504,,3.3057,6221.58051,1742.042543,,3.287335,3298.164129,1649.082064,6596.328258,3.250605,3891.379555,2607.224302,,3.287335,4797.329081,1918.931632,,1.189345,17929.76562,8606.287498,,14.960722,352.9690778,3529.690778,,3.08532,2574.778885,3347.21255
1.19498,26287.4818,7886.24454,15772.48908,3.26897,3073.097283,3995.026468,,3.324065,6195.401632,1734.712457,,3.3057,3265.185431,1632.592716,6530.370862,3.26897,3882.483543,2601.263974,,3.3057,4769.833962,1907.933585,,1.192356,17881.2154,8582.983394,,15.00906,350.8989828,3508.989828,,3.103685,2571.459642,3342.897534
1.20353,26057.72356,7817.317067,15634.63413,3.287335,3067.498757,3987.748384,,3.34243,6176.996666,1729.559067,,3.324065,3244.450948,1622.225474,6488.901896,3.287335,3883.334194,2601.83391,,3.324065,4762.537964,1905.015186,,1.195367,17810.59161,8549.083971,,15.057398,347.0889437,3470.889437,,3.12205,2529.223001,3287.989901
1.22326,25660.96117,7698.288351,15396.5767,3.3057,3048.918812,3963.594456,,3.360795,6121.387598,1713.988527,,3.34243,3232.464092,1616.232046,6464.928183,3.3057,3854.702951,2582.650977,,3.34243,4727.724812,1891.089925,,1.198378,17614.75523,8455.082512,,15.105736,345.966616,3459.66616,,3.140415,2518.227351,3273.695556
1.24299,25269.85544,7580.956633,15161.91327,3.324065,3024.886443,3932.352376,,3.37916,6089.673216,1705.1085,,3.360795,3200.011575,1600.005788,6400.023151,3.324065,3840.231398,2572.955037,,3.360795,4691.722909,1876.689164,,1.201389,17642.46232,8468.381912,,15.154074,342.7385928,3427.385928,,3.15878,2510.509355,3263.662161
1.26272,24901.61771,7470.485312,14940.97062,3.34243,3009.21828,3911.983765,,3.397525,6066.442358,1698.60386,,3.37916,3198.619817,1599.309908,6397.239633,3.34243,3827.60716,2564.496797,,3.37916,4667.676636,1867.070655,,1.2044,17461.34071,8381.443542,,15.202413,341.3851675,3413.851675,,3.177145,2501.97776,3252.571088
1.28245,24551.71174,7365.513521,14731.02704,3.360795,2980.911939,3875.185521,,3.41589,6034.585684,1689.683991,,3.397525,3178.723621,1589.361811,6357.447242,3.360795,3799.323599,2545.546811,,3.397525,4652.06155,1860.82462,,1.206432,17525.82763,8412.39726,,15.250751,340.0508115,3400.508115,,3.19551,2475.993059,3218.790977
1.30218,24188.08574,7256.425723,14512.85145,3.37916,2968.177767,3858.631097,,3.434255,6012.924163,1683.618766,,3.41589,3155.71803,1577.859015,6311.43606,3.37916,3781.565963,2533.649195,,3.41589,4607.785757,1843.114303,,1.22688,17187.4921,8249.996206,,15.29909,337.7935041,3377.935041,,3.213875,2474.618858,3217.004515
1.32191,23819.18045,7145.754135,14291.50827,3.397525,2955.949406,3842.734228,,3.45262,5966.334306,1670.573606,,3.434255,3155.106902,1577.553451,6310.213804,3.397525,3756.158084,2516.625916,,3.434255,4607.872334,1843.148933,,1.247328,16889.75408,8107.08196,,15.347428,335.6934166,3356.934166,,3.23224,2466.78802,3206.824426
1.34164,23475.43939,7042.631817,14085.26363,3.41589,2946.747161,3830.77131,,3.470985,5927.576661,1659.721465,,3.45262,3132.04158,1566.02079,6264.083159,3.41589,3731.195357,2499.900889,,3.45262,4600.640169,1840.256068,,1.267776,16576.79792,7956.863003,,15.395766,333.5385145,3335.385145,,3.250605,2456.36653,3193.276489
1.36137,23125.07748,6937.523244,13875.04649,3.434255,2939.152209,3820.897872,,3.48935,5930.433788,1660.521461,,3.470985,3111.637588,1555.818794,6223.275176,3.434255,3721.558875,2493.444446,,3.470985,4567.489284,1826.995714,,1.288224,16280.15615,7814.474954,,15.444105,329.4162487,3294.162487,,3.26897,2440.197953,3172.257339
1.3811,22794.89107,6838.46732,13676.93464,3.45262,2932.26535,3811.944955,,3.507715,5919.315361,1657.408301,,3.48935,3099.17478,1549.58739,6198.34956,3.45262,3700.348738,2479.233654,,3.48935,4549.015518,1819.606207,,1.308672,16038.59691,7698.526515,,15.492443,326.0578688,3260.578688,,3.287335,2425.572377,3153.24409
1.40083,22467.96275,6740.388825,13480.77765,3.470985,2902.880117,3773.744152,,3.52608,5856.590562,1639.845357,,3.507715,3085.478773,1542.739386,6170.957546,3.470985,3682.503038,2467.277035,,3.507715,4519.602424,1807.840969,,1.32912,15774.86231,7571.93391,,15.540781,324.2801035,3242.801035,,3.3057,2421.34276,3147.745588
1.42056,22123.37303,6637.01191,13274.02382,3.48935,2891.143913,3758.487087,,3.544445,5830.627125,1632.575595,,3.52608,3056.341949,1528.170974,6112.683898,3.48935,3680.463604,2465.910615,,3.52608,4500.501131,1800.200452,,1.349568,15482.12014,7431.417666,,15.58912,321.7252199,3217.252199,,3.324065,2401.193436,3121.551466
1.44029,21771.38759,6531.416277,13062.83255,3.507715,2875.214668,3737.779068,,3.56281,5814.454852,1628.047359,,3.544445,3042.786706,1521.393353,6085.573412,3.507715,3665.304175,2455.753797,,3.544445,4465.456052,1786.182421,,1.370016,15219.80804,7305.507858,,15.637459,319.3369837,3193.369837,,3.34243,2395.964898,3114.754367
1.46002,21457.35667,6437.207002,12874.414,3.52608,2845.065521,3698.585177,,3.581175,5797.514547,1623.304073,,3.56281,3032.196392,1516.098196,6064.392784,3.52608,3637.492001,2437.119641,,3.56281,4447.977532,1779.191013,,1.390464,14962.05896,7181.7883,,15.685797,317.1726482,3171.726482,,3.360795,2372.703088,3084.514014
1.47975,21124.24011,6337.272032,12674.54406,3.544445,2838.789953,3690.426939,,3.59954,5780.942364,1618.663862,,3.581175,3031.294208,1515.647104,6062.588416,3.544445,3630.655333,2432.539073,,3.581175,4421.361391,1768.544556,,1.410912,14714.59568,7063.005927,,15.734135,315.4132728,3154.132728,,3.37916,2365.857448,3075.614682
1.49948,20817.94083,6245.382248,12490.7645,3.56281,2839.023892,3690.73106,,3.617905,5751.700055,1610.476015,,3.59954,3018.023436,1509.011718,6036.046872,3.56281,3607.156955,2416.79516,,3.59954,4409.05402,1763.621608,,1.43136,14470.08241,6945.639556,,15.782473,312.9373996,3129.373996,,3.397525,2356.726499,3063.744449
1.51921,20478.16908,6143.450724,12286.90145,3.581175,2819.816298,3665.761187,,3.63627,5724.797692,1602.943354,,3.617905,2997.714145,1498.857072,5995.428289,3.581175,3586.862996,2403.198207,,3.617905,4393.932049,1757.57282,,1.451808,14257.9864,6843.833472,,15.830811,309.5694536,3095.694536,,3.41589,2337.506392,3038.75831
1.53894,20172.31418,6051.694253,12103.38851,3.59954,2812.844972,3656.698463,,3.654635,5711.238811,1599.146867,,3.63627,2978.321192,1489.160596,5956.642384,3.59954,3576.060611,2395.960609,,3.63627,4372.588031,1749.035212,,1.472256,14008.76156,6724.20555,,15.879149,306.5180613,3065.180613,,3.434255,2335.951476,3036.736918
1.55867,19891.75529,5967.526586,11935.05317,3.617905,2800.643199,3640.836158,,3.673,5689.455427,1593.047519,,3.654635,2969.139165,1484.569582,5938.27833,3.617905,3553.711513,2380.986713,,3.654635,4339.582067,1735.832827,,1.492704,13787.38772,6617.946106,,15.927489,303.2762686,3032.762686,,3.45262,2316.898415,3011.96794
1.5784,19564.34902,5869.304707,11738.60941,3.63627,2782.070432,3616.691562,,3.691365,5657.22214,1584.022199,,3.673,2964.702172,1482.351086,5929.404344,3.63627,3531.334095,2365.993844,,3.673,4312.773981,1725.109592,,1.513152,13558.05105,6507.864502,,15.975827,302.1002498,3021.002498,,3.470985,2301.780706,2992.314918
1.59813,19266.56603,5779.969808,11559.93962,3.654635,2771.862164,3603.420813,,3.70973,5622.251344,1574.230376,,3.691365,2937.960382,1468.980191,5875.920765,3.654635,3516.079335,2355.773154,,3.691365,4288.617047,1715.446819,,1.5336,13350.41225,6408.197881,,16.024165,302.1868975,3021.868975,,3.48935,2287.78003,2974.114038
1.61786,18996.90488,5699.071465,11398.14293,3.673,2752.896958,3578.766045,,3.728095,5626.37047,1575.383732,,3.70973,2920.884414,1460.442207,5841.768827,3.673,3508.476904,2350.679526,,3.70973,4267.285262,1706.914105,,1.554048,13127.38288,6301.14378,,16.072503,301.5055666,3015.055666,,3.507715,2286.371891,2972.283458
1.63759,18712.97526,5613.892579,11227.78516,3.691365,2730.826228,3550.074096,,3.74646,5605.372033,1569.504169,,3.728095,2907.75587,1453.877935,5815.511741,3.691365,3492.618372,2340.054309,,3.728095,4259.380499,1703.752199,,1.574496,12861.19664,6173.374386,,16.120842,299.5174337,2995.174337,,3.52608,2293.242651,2981.215446
1.65732,18449.97312,5534.991935,11069.98387,3.70973,2719.061028,3534.779336,,3.764825,5580.958621,1562.668414,,3.74646,2901.144139,1450.572069,5802.288278,3.70973,3485.482979,2335.273596,,3.74646,4258.794809,1703.517924,,1.594944,12684.3555,6088.490642,,16.16918,298.7560317,2987.560317,,3.544445,2276.903886,2959.975052
1.67705,18168.35023,5450.505068,10901.01014,3.728095,2717.08595,3532.211735,,3.78319,5553.879206,1555.086178,,3.764825,2889.401708,1444.700854,5778.803417,3.728095,3468.732352,2324.050676,,3.764825,4248.576302,1699.430521,,1.615392,12491.48526,5995.912926,,16.217518,296.3235956,2963.235956,,3.56281,2258.195385,2935.654001
1.69678,17911.9375,5373.581249,10747.1625,3.74646,2700.039326,3510.051124,,3.801555,5533.556893,1549.39593,,3.78319,2871.746612,1435.873306,5743.493223,3.74646,3468.477618,2323.880004,,3.78319,4226.549076,1690.619631,,1.63584,12285.01603,5896.807696,,16.265857,294.1854403,2941.854403,,3.581175,2251.445352,2926.878958
1.71651,17669.62239,5300.886717,10601.77343,3.764825,2687.902657,3494.273454,,3.81992,5514.39787,1544.031404,,3.801555,2870.793061,1435.39653,5741.586121,3.764825,3442.526683,2306.492877,,3.801555,4191.894216,1676.757686,,1.656288,12097.2987,5806.703377,,16.314195,290.9743556,2909.743556,,3.59954,2251.932796,2927.512635
1.73624,17376.94484,5213.083451,10426.1669,3.78319,2673.650382,3475.745496,,3.838285,5492.695485,1537.954736,,3.81992,2855.902336,1427.951168,5711.804672,3.78319,3428.414263,2297.037556,,3.81992,4178.441812,1671.376725,,1.676736,11896.6566,5710.395169,,16.362534,289.072682,2890.72682,,3.617905,2237.599058,2908.878775
1.75597,17160.48774,5148.146321,10296.29264,3.801555,2672.981541,3474.876003,,3.85665,5466.437236,1530.602426,,3.838285,2837.84857,1418.924285,5675.69714,3.801555,3421.018153,2292.082163,,3.838285,4165.512419,1666.204967,,1.697184,11697.73568,5614.913125,,16.410872,286.9979023,2869.979023,,3.63627,2222.257959,2888.935346
1.7757,16915.83549,5074.750648,10149.5013,3.81992,2661.307481,3459.699726,,3.875015,5454.302027,1527.204567,,3.85665,2820.081917,1410.040959,5640.163835,3.81992,3401.499145,2279.004427,,3.85665,4161.009857,1664.403943,,1.717632,11513.98075,5526.710758,,16.45921,283.7876926,2837.876926,,3.654635,2218.482911,2884.027785
1.79543,16667.64233,5000.292698,10000.5854,3.838285,2653.971358,3450.162766,,3.89338,5446.984518,1525.155665,,3.875015,2819.793966,1409.896983,5639.587932,3.838285,3386.723931,2269.105034,,3.875015,4148.546441,1659.418577,,1.73808,11343.82122,5445.034184,,16.507548,280.5100446,2805.100446,,3.673,2201.906545,2862.478508
1.81516,16453.14035,4935.942106,9871.884212,3.85665,2649.051143,3443.766485,,3.911745,5448.110064,1525.470818,,3.89338,2805.795751,1402.897875,5611.591501,3.85665,3382.176035,2266.057943,,3.89338,4123.898926,1649.559571,,1.758528,11213.89697,5382.670547,,16.555887,278.9521329,2789.521329,,3.691365,2186.844915,2842.898389
1.83489,16213.61161,4864.083484,9728.166967,3.875015,2646.769578,3440.800452,,3.93011,5409.809615,1514.746692,,3.911745,2807.439695,1403.719848,5614.87939,3.875015,3383.576664,2266.996365,,3.911745,4121.259535,1648.503814,,1.778976,11052.76094,5305.325253,,16.604226,274.9945205,2749.945205,,3.70973,2176.885197,2829.950756
1.85462,15995.03274,4798.509822,9597.019643,3.89338,2629.481873,3418.326435,,3.948475,5399.088145,1511.744681,,3.93011,2791.909321,1395.954661,5583.818643,3.89338,3370.412486,2258.176366,,3.93011,4097.415521,1638.966208,,1.799424,10849.59758,5207.806838,,16.652564,271.5177948,2715.177948,,3.728095,2183.777567,2838.910837
1.87435,15782.92054,4734.876161,9469.752323,3.911745,2621.407567,3407.829837,,3.96684,5378.503919,1505.981097,,3.948475,2782.534601,1391.267301,5565.069202,3.911745,3358.266474,2250.038538,,3.948475,4104.966996,1641.986798,,1.819872,10701.42679,5136.684858,,16.700902,269.5697004,2695.697004,,3.74646,2168.939699,2819.621608
1.89408,15553.183,4665.9549,9331.909801,3.93011,2611.902175,3395.472828,,3.985205,5355.075826,1499.421231,,3.96684,2776.580528,1388.290264,5553.161055,3.93011,3338.809883,2237.002622,,3.96684,4084.659161,1633.863664,,1.84032,10551.92969,5064.926253,,16.74924,266.449035,2664.49035,,3.764825,2153.180646,2799.13484
1.91381,15331.2866,4599.385979,9198.771958,3.948475,2605.789591,3387.526468,,4.00357,5336.600553,1494.248155,,3.985205,2759.879082,1379.939541,5519.758163,3.948475,3322.53706,2226.09983,,3.985205,4076.655748,1630.662299,,1.860768,10386.55337,4985.545618,,16.797578,263.7300304,2637.300304,,3.78319,2148.640151,2793.232196
1.93354,15126.60933,4537.982799,9075.965597,3.96684,2583.582024,3358.656632,,4.021935,5312.052705,1487.374758,,4.00357,2749.177879,1374.588939,5498.355758,3.96684,3323.300751,2226.611503,,4.00357,4063.646237,1625.458495,,1.881216,10230.45642,4910.619081,,16.845917,260.7830914,2607.830914,,3.801555,2143.80102,2786.941326
1.95327,14955.00366,4486.501099,8973.002198,3.985205,2580.13665,3354.177644,,4.0403,5319.886036,1489.56809,,4.021935,2737.616072,1368.808036,5475.232144,3.985205,3313.720296,2220.192598,,4.021935,4045.656207,1618.262483,,1.901664,10057.89618,4827.790169,,16.894256,258.5555433,2585.555433,,3.81992,2142.93592,2785.816696
1.973,14737.08833,4421.1265,8842.252999,4.00357,2564.237008,3333.50811,,4.058665,5308.053033,1486.254849,,4.0403,2728.866856,1364.433428,5457.733712,4.00357,3300.567589,2211.380285,,4.0403,4026.508831,1610.603533,,1.922112,9922.738255,4762.914362,,16.942594,255.052891,2550.52891,,3.838285,2128.689807,2767.296749
1.99273,14558.13408,4367.440224,8734.880449,4.021935,2560.274652,3328.357047,,4.07703,5280.655119,1478.583433,,4.058665,2719.96366,1359.98183,5439.92732,4.021935,3288.038247,2202.985625,,4.058665,4019.585033,1607.834013,,1.94256,9789.394788,4698.909498,,16.990932,251.7995729,2517.995729,,3.85665,2127.178928,2765.332606
2.01246,14386.64028,4315.992084,8631.984168,4.0403,2548.294238,3312.782509,,4.095395,5238.368213,1466.7431,,4.07703,2717.366909,1358.683455,5434.733818,4.0403,3273.299825,2193.110883,,4.07703,4003.723464,1601.489386,,1.963008,9686.196194,4649.374173,,17.03927,250.2137812,2502.137812,,3.875015,2130.245188,2769.318744
2.03219,14185.16839,4255.550517,8511.101034,4.058665,2540.396608,3302.51559,,4.11376,5227.222865,1463.622402,,4.095395,2697.0831,1348.54155,5394.1662,4.058665,3254.020855,2180.193973,,4.095395,3983.783075,1593.51323,,1.983456,9543.792239,4581.020275,,17.087609,245.4914981,2454.914981,,3.89338,2112.861403,2746.719824
2.05192,14017.89142,4205.367426,8410.734851,4.07703,2538.407493,3299.929741,,4.132125,5218.855639,1461.279579,,4.11376,2689.851929,1344.925964,5379.703858,4.07703,3236.341856,2168.349043,,4.11376,3983.423842,1593.369537,,2.003904,9403.624136,4513.739585,,17.135947,242.388565,2423.88565,,3.911745,2124.151746,2761.39727
2.07165,13823.81394,4147.144183,8294.288366,4.095395,2528.137922,3286.579298,,4.15049,5218.874846,1461.284957,,4.132125,2678.326601,1339.1633,5356.653201,4.095395,3228.213179,2162.90283,,4.132125,3968.589706,1587.435882,,2.024352,9273.250978,4451.160469,,17.184286,239.7549766,2397.549766,,3.93011,2096.621192,2725.607549
2.09138,13670.1823,4101.05469,8202.10938,4.11376,2522.849593,3279.70447,,4.168855,5213.370776,1459.743817,,4.15049,2688.063032,1344.031516,5376.126063,4.11376,3215.734816,2154.542327,,4.15049,3966.478832,1586.591533,,2.0448,9145.569646,4389.87343,,17.232624,236.4373145,2364.373145,,3.948475,2094.159538,2722.407399
